1,1,0,0,770,23,85,1,0,1,1,1,0,2,85,1,24
2,0,1,0,720,10,67,1,0,1,1,1,0,2,85,1,24
3,0,0,1,365,5,71,1,0,1,1,1,0,2,85,1,24
1,1,0,0,625,14,48,1,0,3,0,1,0,2,86,0,27
2,0,1,0,350,7,44,1,0,3,0,1,0,2,86,0,27
3,0,0,1,200,7,61,1,0,3,0,1,0,2,86,0,27
1,1,0,0,600,23,85,1,0,4,1,0,2,3,81,0,23
2,0,1,0,430,10,67,1,0,4,1,0,2,3,81,0,23
3,0,0,1,130,5,71,1,0,4,1,0,2,3,81,0,23
1,1,0,0,900,22,80,1,0,5,0,1,0,1,81,0,24
2,0,1,0,550,10,66,1,0,5,0,1,0,1,81,0,24
3,0,0,1,220,4,66,1,0,5,0,1,0,1,81,0,24
1,1,0,0,825,13,43,1,1,4,1,0,0,5,81,1,16
2,0,1,0,600,7,43,1,1,4,1,0,0,5,81,1,16
3,0,0,1,215,6,57,1,1,4,1,0,0,5,81,1,16
1,1,0,0,635,18,76,1,0,2,1,0,2,5,85,1,17
2,0,1,0,375,10,80,1,0,2,1,0,2,5,85,1,17
3,0,0,1,120,2,83,1,0,2,1,0,2,5,85,1,17
1,1,0,0,660,16,42,0,0,1,0,1,0,1,65,1,13
2,0,1,0,670,8,49,0,0,1,0,1,0,1,65,1,13
3,0,0,1,385,7,62,0,0,1,0,1,0,1,65,1,13
1,1,0,0,635,16,42,1,0,2,1,0,1,2,71,1,13
2,0,1,0,375,8,49,1,0,2,1,0,1,2,71,1,13
3,0,0,1,120,7,62,1,0,2,1,0,1,2,71,1,13
1,1,0,0,505,22,89,1,0,2,0,1,1,2,73,1,13
2,0,1,0,400,10,58,1,0,2,0,1,1,2,73,1,13
3,0,0,1,290,4,75,1,0,2,0,1,1,2,73,1,13
1,1,0,0,900,16,49,1,0,3,1,0,0,2,82,0,24
2,0,1,0,550,8,42,1,0,3,1,0,0,2,82,0,24
3,0,0,1,220,7,71,1,0,3,1,0,0,2,82,0,24
1,1,0,0,460,23,91,0,0,1,1,0,0,2,82,0,23
2,0,1,0,440,10,70,0,0,1,1,0,0,2,82,0,23
3,0,0,1,130,5,74,0,0,1,1,0,0,2,82,0,23
1,1,0,0,770,19,83,1,0,4,1,0,0,2,80,1,17
2,0,1,0,720,10,84,1,0,4,1,0,0,2,80,1,17
3,0,0,1,365,3,90,1,0,4,1,0,0,2,80,1,17
1,1,0,0,590,23,91,0,1,2,1,1,0,1,84,1,24
2,0,1,0,325,10,70,0,1,2,1,1,0,1,84,1,24
3,0,0,1,200,5,74,0,1,2,1,1,0,1,84,1,24
1,1,0,0,900,14,51,1,0,2,1,1,0,3,83,1,18
2,0,1,0,550,7,47,1,0,2,1,1,0,3,83,1,18
3,0,0,1,220,7,64,1,0,2,1,1,0,3,83,1,18
